timestamp,crazyflie_ActualState_pose_x,crazyflie_ActualState_pose_y,crazyflie_ActualState_pose_z,crazyflie_ActualState_vel_x,crazyflie_ActualState_vel_y,crazyflie_ActualState_vel_z,crazyflie_ActualState_ori_qx,crazyflie_ActualState_ori_qy,crazyflie_ActualState_ori_qz,crazyflie_ActualState_ori_qw,crazyflie_ActualState_ang_vel_x,crazyflie_ActualState_ang_vel_y,crazyflie_ActualState_ang_vel_z,cf_control_control_command_thrust,cf_control_control_command_torque_x,cf_control_control_command_torque_y,cf_control_control_command_torque_z
1781018422758058380,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018422772164615,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018422791060367,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018422793286545,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018422810779152,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018422853364484,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018422855107405,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018422855152963,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018422859575717,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018422889101882,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018422892554339,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018422898275685,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018422903048832,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018422918957058,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018422919004275,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018422937808213,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018422950591381,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018422965908604,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018422968797784,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018423015149350,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018423015231365,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018423024713741,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018423031295072,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018423097071438,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018423097102737,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018423110067581,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018423115678192,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018423158501090,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018423161828841,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018423186625752,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018423190043856,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018423241098823,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018423262630525,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018423275104594,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018423281917043,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018423292185020,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018423299166101,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018423312154605,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018423329527325,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018423335421192,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018423342252953,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018423350269848,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018423378461712,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018423379571273,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018423396207788,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018423397818553,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018423452958132,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018423474306802,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018423477004243,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018423477131030,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018423478254715,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018423494417518,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018423497560688,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018423509898126,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018423536549568,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018423537391964,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018423554118609,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018423567182242,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018423571603970,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018423577011932,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018423606679731,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018423616880864,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018423630328572,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018423637485288,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018423666556165,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018423677933524,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018423696079633,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018423703384161,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018423719816122,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018423725086484,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018423738919191,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018423752306193,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018423778389750,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018423783181710,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018423802771859,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018423824453423,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018423838633883,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018423844982925,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018423897792819,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018423907798128,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018423917852200,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018423918382164,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018423959255425,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018423969979512,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018423974360536,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018423982148531,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018423989724426,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018423990020527,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018424021537493,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018424023829570,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018424055378234,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018424056263340,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018424076791187,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018424078331098,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018424091929954,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018424093095690,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018424156217047,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018424156251865,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018424173028394,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018424173293694,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018424191701709,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018424208149009,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018424218962960,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018424234089121,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018424235155785,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018424235578952,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018424246364733,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018424246673646,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018424256796432,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018424274170268,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018424283209321,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018424291899699,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018424305029742,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018424319633023,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018424322345759,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018424347874478,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018424353259728,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018424376310828,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018424392689647,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018424403544536,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018424412946582,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018424420792511,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018424428690419,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018424440989801,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018424448205077,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018424457024464,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018424470649578,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018424496338565,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018424501816258,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018424510672804,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018424525927450,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018424536917802,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018424543894205,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018424592279029,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018424595790218,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018424645904695,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018424669255801,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018424681969688,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018424687376686,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018424691466956,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018424694704529,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018424706521947,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018424710521744,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018424748614131,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018424748664377,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018424774186102,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018424774210039,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018424830367393,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018424830561429,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018424854063266,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018424854090931,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018424867178858,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018424882032814,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018424899725110,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018424901200860,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018424920193221,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018424920219545,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018424935259305,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018424948919092,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018424962752916,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018424962776953,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018424992838154,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018424994392349,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018425003514095,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018425006149438,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018425055036587,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018425055452416,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018425074034498,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018425074711130,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018425121546842,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018425121682103,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018425173632491,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018425173659207,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018425207772744,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018425212582057,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018425229469097,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018425229998312,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018425294030667,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018425296706902,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018425326428985,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018425348691902,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018425348717417,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
